md5_hash,copies_count,file_paths,inferred_raw_labels,candidate_5_class_labels,candidate_binary_labels,resolved_5_class,resolved_binary,conflict_status
7b6814f85fa26965502e36ee0df9fd36,11,raw_data\BABY CRY\hungry\cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\489c.wav; raw_data\Baby Crying Sounds\hungry\cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav; raw_data\Dataset\cry\489c.wav; raw_data\donateacry_corpus\hungry\cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\489c.wav; raw_data_2\Baby Crying Sounds\hungry\cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav; raw_data_2\cry\burping\489c.wav; raw_data_2\cry\hungry\cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\489c.wav; raw_data_2\hungry\hungry1 (298).wav,cry; hungry; unknown; burping,Unknown; Hungry; Burping,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
7b707d845dfaec1a4b55ab8ba346c5e9,1,standardized_audio\silence.wav_74.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7b882cc2e27d0039c61322b056c6953b,1,cleaned_audio_unique\054a2cb61c63fd54eaa428f2ac9a00aa.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7b91762a78ad7d30c009f5b50cc69360,1,standardized_audio\380c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7b981e533cce238141e0251c6fa60438,1,standardized_audio\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7ba018337420e052de3631155a8e2aa1,1,standardized_audio\laugh_1.m4a_4.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7baee45572fa3c2a9a2eb39d43b5a172,1,standardized_audio\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7be9d707a533abc0953c3dae38f2f608,1,cleaned_audio_unique\09f2bbae1c0f776389d6bb3f79872ba0.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7bf29b6b6e0b8db23da6d463f377306a,1,standardized_audio\2-116400-A.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7c03d9a79952e769bca51cc2820cc1c6,1,standardized_audio\182c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7c24a2297c64442aae10c7cddf440573,6,raw_data\BABY CRY\belly_pain\434c.wav; raw_data\Baby Crying Sounds\belly pain\434c.wav; raw_data\Dataset\cry\434c.wav; raw_data_2\Baby Crying Sounds\belly pain\434c.wav; raw_data_2\cry\belly pain\434c.wav; raw_data_2\Dataset\cry\434c.wav,cry; belly_pain; belly pain; unknown,Unknown; Belly Pain,Unknown; Not Hungry,Belly Pain,Not Hungry,no_conflict
7c24ffe061b8b93ed0fe8e80e2f6efd5,12,raw_data\BABY CRY\belly_pain\380c.wav; raw_data\BABY CRY\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav; raw_data\Baby Crying Sounds\belly pain\380c.wav; raw_data\Baby Crying Sounds\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav; raw_data\Dataset\cry\380c.wav; raw_data\donateacry_corpus\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\380c.wav; raw_data_2\Baby Crying Sounds\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav; raw_data_2\cry\belly pain\380c.wav; raw_data_2\cry\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav; raw_data_2\Dataset\cry\380c.wav; raw_data_2\hungry\hungry1 (346).wav,hungry; belly_pain; belly pain; unknown; cry,Unknown; Hungry; Belly Pain,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
7c46e6b5e11536fb2c3f84a81a8f9ad6,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_77.wav; raw_data\Dataset\not_cry\186n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_77.wav; raw_data_2\cry\laugh\laugh_1.m4a_77.wav; raw_data_2\Dataset\not_cry\186n.wav,silence; unknown; laugh; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7c8a59b13150831d6df38dd7404cedf7,1,cleaned_audio_unique\319ae886f9dc09438d883f854f665ea1.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7c906f7e8705e4dafa8b1ba6335015f9,1,cleaned_audio_unique\a986924ce344346cb20fd8f40870120a.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7ca2e76b4a0d144610f7a83d9a5a63fb,1,cleaned_audio_unique\35a7cdc74ed92d76255efae87ea31208.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7ca775d1076b20abc81fa74a49953d44,1,cleaned_audio_unique\f65f2784746cc6c9d47b5e67414dccc5.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7cb17fd6954a1411f1c21faec7ed4d0a,11,raw_data\BABY CRY\burping\504c.wav; raw_data\Baby Crying Sounds\burping\504c.wav; raw_data\Baby Crying Sounds\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav; raw_data\Dataset\cry\504c.wav; raw_data\donateacry_corpus\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav; raw_data_2\Baby Crying Sounds\burping\504c.wav; raw_data_2\Baby Crying Sounds\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav; raw_data_2\cry\burping\504c.wav; raw_data_2\cry\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav; raw_data_2\Dataset\cry\504c.wav; raw_data_2\tired\20tired.wav,cry; tired; unknown; burping,Unknown; Burping; Tired,Unknown; Not Hungry,Tired,Not Hungry,label_conflict
7ccfab753ac1d9793a40b32fd9951881,1,standardized_audio\369c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7cf164ccd2fc1f19e88868cec19ed787,1,standardized_audio\11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7cffbdadc34682de060e47f79da75d38,1,cleaned_audio_unique\4935102f1f564676f309d4684bb3cbd2.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7d4b9af8b275856776cb0b0cd5d1418b,1,cleaned_audio_unique\3a07cd180d276fb9821a8cfcced41e82.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7d86143d55841ff33c92ad6434ccdfa5,1,standardized_audio\uncom_yudi_ganti_popok_14.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7d925f07c7f2484095d68a5dd4153abe,1,cleaned_audio_unique\a6b11ac96c68dc9d1671d8201890bab4.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7d9564c08c7d1a0cec45620a13f69087,1,cleaned_audio_unique\b6b4b36b41053e485ef7e99f939b8414.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7da8306a811d3c5e76e6235e6c490207,1,standardized_audio\7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7daf8226c3b244c6cdecdb038fb44e86,12,raw_data\BABY CRY\cold_hot\82c.wav; raw_data\BABY CRY\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\82c.wav; raw_data\Baby Crying Sounds\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav; raw_data\Dataset\cry\82c.wav; raw_data\donateacry_corpus\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\82c.wav; raw_data_2\Baby Crying Sounds\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\82c.wav; raw_data_2\cry\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\82c.wav; raw_data_2\hungry\hungry1 (112).wav,cry; cold_hot; hungry; unknown,Discomfort; Hungry; Unknown,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
7db7f9631f4020744e7df1cae0211998,5,raw_data\Baby Crying Sounds\silence\silence.wav_19.wav; raw_data\Dataset\not_cry\236n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_19.wav; raw_data_2\cry\silence\silence.wav_19.wav; raw_data_2\Dataset\not_cry\236n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7dbb4a870699682a5858bf2074ab7cd9,1,cleaned_audio_unique\5903aae7b07b3f17379dde6617611599.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7dc36b3cef2ab52af436a813361a9ed7,1,cleaned_audio_unique\78eb60c35bcdff4cc51bc84c260a94e0.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7dcdf0e3642b224b643bb2c4af1b8e7e,1,cleaned_audio_unique\69acb88c5b161462bb4873d20b3ea426.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7df40a656a84ff4f04bbb2daa3abbb76,1,standardized_audio\275c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7e104a93bd3d855a1d068de94010c63f,1,standardized_audio\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7e316636f66f479da6ae71ba0c37ad0d,1,standardized_audio\14c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7e492919c11816483ff5d1bdecf6f8c5,1,standardized_audio\665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7e7564b1351b35549d96c610a50f8400,1,cleaned_audio_unique\4fea8fe831e63728728dbab851580aa6.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7e8e1c6328d413aaff70054d635e5d47,1,standardized_audio\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7e8ed9f941b7ef14d74f49314eed00f0,1,standardized_audio\3-51376-A.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7e9ccd933a7515489e09ceeec7d316f1,10,raw_data\Baby Crying Sounds\burping\488c.wav; raw_data\Baby Crying Sounds\tired\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti.wav; raw_data\Dataset\cry\488c.wav; raw_data\donateacry_corpus\tired\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti.wav; raw_data_2\Baby Crying Sounds\burping\488c.wav; raw_data_2\Baby Crying Sounds\tired\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti.wav; raw_data_2\cry\burping\488c.wav; raw_data_2\cry\tired\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674792223-1.7-f-26-ti.wav; raw_data_2\Dataset\cry\488c.wav; raw_data_2\tired\17tired.wav,cry; tired; unknown; burping,Unknown; Burping; Tired,Unknown; Not Hungry,Tired,Not Hungry,label_conflict
7e9cf757f557c3f16e9f485a33132b37,5,raw_data\Baby Crying Sounds\noise\4-165813-A.ogg; raw_data\Dataset\not_cry\79n.ogg; raw_data_2\Baby Crying Sounds\noise\4-165813-A.ogg; raw_data_2\cry\noise\4-165813-A.ogg; raw_data_2\Dataset\not_cry\79n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7eb14f2067fc57756eb82ac7c1b79417,1,standardized_audio\laugh_1.m4a_33.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7ee9a23f6ab196777560504d8120f1c4,1,standardized_audio\laugh_1.m4a_82.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7f3becbff05224101488d0714fd68398,1,cleaned_audio_unique\cb0b842720cd79fb7652072d3ebb4f66.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7f4b6007658f57c30a74fe8575f613d7,1,cleaned_audio_unique\4158a48bfea31f57afed633c37b731ab.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7f6a2f93f11483692adf61444081338b,1,standardized_audio\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635069-1.0-m-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7f6df57c505bad24cd30367dba46762c,1,standardized_audio\7616E8F4-B1A7-45A6-9A0C-C9BB2DE64FC3-1436868751-1.1-m-72-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7f6e326acd3f8c1f78da6640633f654d,1,standardized_audio\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7f749e1695742a28ab92fbc0e629ee21,1,cleaned_audio_unique\892a845de8671b70cebff83bc6fffea0.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7f83408cdbe50908946da16d070f42b5,5,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_10.wav; raw_data\Dataset\not_cry\207n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_10.wav; raw_data_2\cry\laugh\laugh_2.m4a_10.wav; raw_data_2\Dataset\not_cry\207n.wav,silence; unknown; laugh; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7f8912ae5a8da51c4f263344321749a0,5,raw_data\Baby Crying Sounds\noise\2-82274-A.ogg; raw_data\Dataset\not_cry\35n.ogg; raw_data_2\Baby Crying Sounds\noise\2-82274-A.ogg; raw_data_2\cry\noise\2-82274-A.ogg; raw_data_2\Dataset\not_cry\35n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7f94a2644aba22ebca69adf7e96bd03e,1,standardized_audio\laugh_2.m4a_13.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
7fb035726595dcb434898d59746fc827,1,standardized_audio\526c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7fcc969bf5f0338d7269f355775ee138,1,standardized_audio\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7fcd09fd9666ec482cd9794862dba97e,1,standardized_audio\350c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7fe17578e76da3e7f31903cc851dff66,1,standardized_audio\02ead89b-aa02-453e-8b83-6ebde9fe7551-1430233132879-1.7-m-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7fe982162d5264eb207c2f5c84adddc1,1,standardized_audio\7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
7fe9994b1f8bbf1669c2c6ad56890b53,12,raw_data\BABY CRY\belly_pain\456c.wav; raw_data\BABY CRY\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\belly pain\456c.wav; raw_data\Baby Crying Sounds\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav; raw_data\Dataset\cry\456c.wav; raw_data\donateacry_corpus\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\456c.wav; raw_data_2\Baby Crying Sounds\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav; raw_data_2\cry\belly pain\456c.wav; raw_data_2\cry\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\456c.wav; raw_data_2\hungry\hungry1 (256).wav,hungry; belly_pain; belly pain; unknown; cry,Unknown; Hungry; Belly Pain,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
7ff348f02d88f3ddc0f38470b0e1ebb8,1,cleaned_audio_unique\55bb41aa9a38163092f5bcdd414a3e7b.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
80199c63451f0419c6fc99e1ec136930,1,standardized_audio\17c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
8046575e6c12aeda017f73eb5d877c67,1,cleaned_audio_unique\dff0b3ccdb0346030a9c7b4682191370.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
80476e687e09c5e622cd5f7d5d10dd35,5,raw_data\Baby Crying Sounds\noise\2-144137-A.ogg; raw_data\Dataset\not_cry\44n.ogg; raw_data_2\Baby Crying Sounds\noise\2-144137-A.ogg; raw_data_2\cry\noise\2-144137-A.ogg; raw_data_2\Dataset\not_cry\44n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
805e735f9ada95d151a1bedf8210c016,1,standardized_audio\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
8070944d56b9512143eef56ee1cd094f,1,cleaned_audio_unique\5b7f8225b40d87eaf25929ad7fe12c17.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
80782a24a3e2ad3ddaedb4d8414b8cd9,2,raw_data\BABY CRY\hungry\hung_yasin_lapar_15.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yasin_lapar_15.wav,hungry; Hungry; unknown,Hungry,Hungry,Hungry,Hungry,no_conflict
808abe2c24afa1e3f02640d68ed31c56,1,cleaned_audio_unique\f2ffe500f35b1832b04883184a9946bc.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
808aecb818eeacc93a85dace2bb3ef3b,1,standardized_audio\076e33bf-c599-4eee-a6e3-dbc1986ee493-1437288944366-1.7-f-72-lo.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
8090ee4fa8c7f5e64b3496949a869525,12,raw_data\BABY CRY\belly_pain\357c.wav; raw_data\BABY CRY\hungry\D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav; raw_data\Baby Crying Sounds\belly pain\357c.wav; raw_data\Baby Crying Sounds\hungry\D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav; raw_data\Dataset\cry\357c.wav; raw_data\donateacry_corpus\hungry\D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\357c.wav; raw_data_2\Baby Crying Sounds\hungry\D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav; raw_data_2\cry\belly pain\357c.wav; raw_data_2\cry\hungry\D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav; raw_data_2\Dataset\cry\357c.wav; raw_data_2\hungry\hungry1 (310).wav,hungry; belly_pain; belly pain; unknown; cry,Unknown; Hungry; Belly Pain,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
80c889cb4c0e0f86430c91d96e1092b3,1,standardized_audio\hung_yudi_cari_puting_11.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
80ca6361ffc5f18f61e6168235874bef,2,raw_data\BABY CRY\discomfort\uncom_natan21.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_natan21.wav,discomfort; Uncomfortable; unknown,Discomfort,Not Hungry,Discomfort,Not Hungry,no_conflict
80dbaefe1ac9b099ee4d250b5dcaa649,1,standardized_audio\silence.wav_17.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
810c6378954830c50c14dfa1c3f60b9a,1,standardized_audio\538c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
81256d31b9a7e79ed85e787e8d172e18,1,standardized_audio\uncom_yasin_minta_gendong_12.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
81396bf257d53da875a5c2615159eb80,1,standardized_audio\silence.wav_67.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
813b5930bb549463529dc92b5cf6aaf5,1,cleaned_audio_unique\f97f20f51659e513bdd1821fe2b2052e.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
8140d01237eff2b1c0c49bfa0b9c130c,1,cleaned_audio_unique\ea62cef0b5a201c511caa90dc5ad2d30.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
814130183e23867124abf735e1bc973b,1,standardized_audio\DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
81592ced047ad74e3e3b8902d001be7e,1,standardized_audio\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
816105ba922837ff371e8f5156def503,1,cleaned_audio_unique\95af36d70e4b2784580b70f7062d38b1.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
81a4c0c37eab7409a1428316efeba4aa,1,cleaned_audio_unique\55bf8719684c35bab1c862ba367edbc8.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
81c45d36fc17af3d388530bb992e8f5d,12,raw_data\BABY CRY\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav; raw_data\BABY CRY\tired\260c.wav; raw_data\Baby Crying Sounds\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav; raw_data\Baby Crying Sounds\tired\260c.wav; raw_data\Dataset\cry\260c.wav; raw_data\donateacry_corpus\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav; raw_data_2\Baby Crying Sounds\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav; raw_data_2\Baby Crying Sounds\tired\260c.wav; raw_data_2\burping\4burping.wav; raw_data_2\cry\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav; raw_data_2\cry\tired\260c.wav; raw_data_2\Dataset\cry\260c.wav,cry; tired; unknown; burping,Unknown; Burping; Tired,Unknown; Not Hungry,Burping,Not Hungry,label_conflict
81ce7ebbdfe09c077b401f123792acb4,12,raw_data\BABY CRY\burping\499c.wav; raw_data\BABY CRY\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1430640304482-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\burping\499c.wav; raw_data\Baby Crying Sounds\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1430640304482-1.7-m-04-hu.wav; raw_data\Dataset\cry\499c.wav; raw_data\donateacry_corpus\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1430640304482-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\burping\499c.wav; raw_data_2\Baby Crying Sounds\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1430640304482-1.7-m-04-hu.wav; raw_data_2\cry\burping\499c.wav; raw_data_2\cry\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1430640304482-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\499c.wav; raw_data_2\hungry\hungry1 (307).wav,cry; hungry; unknown; burping,Unknown; Hungry; Burping,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
81ee7a3b754e25bcb0865f9facf82415,1,standardized_audio\72c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
81f8c09b7624feb73425f8a605a4f409,1,cleaned_audio_unique\f849328741a3b965b29d3c77d2374ce4.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
822ea60fdd0f2241eb48c80e60d26257,5,raw_data\Baby Crying Sounds\noise\3-124795-A.ogg; raw_data\Dataset\not_cry\54n.ogg; raw_data_2\Baby Crying Sounds\noise\3-124795-A.ogg; raw_data_2\cry\noise\3-124795-A.ogg; raw_data_2\Dataset\not_cry\54n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
8234e1dc70e6d8f2fa6cd1010404315f,11,raw_data\BABY CRY\hungry\5f0a1ed4-ee2c-493c-bc00-6b56aad78a72-1430933240505-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\194c.wav; raw_data\Baby Crying Sounds\hungry\5f0a1ed4-ee2c-493c-bc00-6b56aad78a72-1430933240505-1.7-m-72-hu.wav; raw_data\Dataset\cry\194c.wav; raw_data\donateacry_corpus\hungry\5f0a1ed4-ee2c-493c-bc00-6b56aad78a72-1430933240505-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\194c.wav; raw_data_2\Baby Crying Sounds\hungry\5f0a1ed4-ee2c-493c-bc00-6b56aad78a72-1430933240505-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\194c.wav; raw_data_2\cry\hungry\5f0a1ed4-ee2c-493c-bc00-6b56aad78a72-1430933240505-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\194c.wav; raw_data_2\hungry\hungry1 (43).wav,cry; discomfort; hungry; unknown,Discomfort; Hungry; Unknown,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
8269394e646accb1960567cca3eaeb63,2,raw_data\BABY CRY\hungry\hung_sugianto_minta_susu_23.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_sugianto_minta_susu_23.wav,hungry; Hungry; unknown,Hungry,Hungry,Hungry,Hungry,no_conflict
