source_root,source_top_folder,relative_path,filename,extension,md5_hash,parent_folder_label,filename_suffix_code,filename_code_label,folder_based_label,evidence_based_label,evidence_status,readable_audio,duration_seconds,sample_rate,channels
raw_data,Dataset,raw_data\Dataset\cry\533c.wav,533c.wav,.wav,dd92e02566ecbb514f720b784aaad1c7,cry,None,None,Unknown,Unknown,unknown,yes,7.06,8000,1
raw_data,Dataset,raw_data\Dataset\cry\534c.wav,534c.wav,.wav,ca9e7932ad8221a1344fcc8ad065a7d3,cry,None,None,Unknown,Unknown,unknown,yes,6.92,8000,1
raw_data,Dataset,raw_data\Dataset\cry\535c.wav,535c.wav,.wav,a127b729296bb862de39fe3f410350e5,cry,None,None,Unknown,Unknown,unknown,yes,6.9,8000,1
raw_data,Dataset,raw_data\Dataset\cry\536c.wav,536c.wav,.wav,ea62cef0b5a201c511caa90dc5ad2d30,cry,None,None,Unknown,Unknown,unknown,yes,6.9,8000,1
raw_data,Dataset,raw_data\Dataset\cry\537c.wav,537c.wav,.wav,cf215fd39541b2728b4bb04c171f1194,cry,None,None,Unknown,Unknown,unknown,yes,6.74,8000,1
raw_data,Dataset,raw_data\Dataset\cry\538c.wav,538c.wav,.wav,11bef35365b3a2a36f7922802f9a5abf,cry,None,None,Unknown,Unknown,unknown,yes,6.76,8000,1
raw_data,Dataset,raw_data\Dataset\cry\539c.wav,539c.wav,.wav,6c3126dda4444900d125aefe9c36a31d,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\53c.wav,53c.wav,.wav,bd8f356c1e9fa72fa0b9cfe05ee7cea5,cry,None,None,Unknown,Unknown,unknown,yes,6.92,8000,1
raw_data,Dataset,raw_data\Dataset\cry\540c.wav,540c.wav,.wav,f849328741a3b965b29d3c77d2374ce4,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\541c.wav,541c.wav,.wav,b4e30ecd02dcc6821b272be92eed8cca,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\542c.wav,542c.wav,.wav,57646dd28dad7977c26d6defb1be2803,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\543c.wav,543c.wav,.wav,5d73bc4c7d24180dcb350be6bb169b61,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\544c.wav,544c.wav,.wav,e22f3dbf95776f05db1c59968e8a3477,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\545c.wav,545c.wav,.wav,eeabc1e302a0871eec0bea31f974ce31,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\546c.wav,546c.wav,.wav,4710c9d2c5246fede1f6591296140643,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\547c.wav,547c.wav,.wav,a6d80c7e16c3be59321679d07fabd8a0,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\548c.wav,548c.wav,.wav,c3d87270bd052c13b8252c007a6190f8,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\549c.wav,549c.wav,.wav,f87b663ebdf8aab6b85da3bd8ea78588,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\54c.wav,54c.wav,.wav,b769df92384c27fd5d3df71b5a8906ec,cry,None,None,Unknown,Unknown,unknown,yes,6.88,8000,1
raw_data,Dataset,raw_data\Dataset\cry\550c.wav,550c.wav,.wav,866979f816840d51c0d7a4b5ef28ab95,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\551c.wav,551c.wav,.wav,89d50b59562639563b572e126978d372,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\552c.wav,552c.wav,.wav,097a0de625f19cb4fae7e94a4b25f26c,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\553c.wav,553c.wav,.wav,b7b03a385e75fb9c241607db7c5afa88,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\554c.wav,554c.wav,.wav,7977fbbbb732ac866719f011001df076,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\555c.wav,555c.wav,.wav,e7cde3f592bbb6cc17ee574df6842787,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\556c.wav,556c.wav,.wav,585549e148ae8c97d6dfefe4317b7e15,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\557c.wav,557c.wav,.wav,b020792bf2df0aeac4638a3a05c46421,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\558c.wav,558c.wav,.wav,69852d94947eb93e4830ad0bb2c797ec,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\559c.wav,559c.wav,.wav,1a4294a3ce799d8da1e2a6a4384155fc,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\55c.wav,55c.wav,.wav,ffedd725a731b058883339c769715518,cry,None,None,Unknown,Unknown,unknown,yes,6.86,8000,1
raw_data,Dataset,raw_data\Dataset\cry\560c.wav,560c.wav,.wav,95732fcd1e920954a6a42894991be7c2,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\561c.wav,561c.wav,.wav,5b7f8225b40d87eaf25929ad7fe12c17,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\562c.wav,562c.wav,.wav,14420df903350ce5ba9f6d461f166972,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\563c.wav,563c.wav,.wav,9785f3f88c2cf52ca2b7a9d3148d8b6e,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\564c.wav,564c.wav,.wav,91a1336aa98beb940677a8e7f0ea8bea,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\565c.wav,565c.wav,.wav,bb10d3e04f4b8624963795e11bf6a80f,cry,None,None,Unknown,Unknown,unknown,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\cry\56c.wav,56c.wav,.wav,49afe827a6733c43ad7823d111516aac,cry,None,None,Unknown,Unknown,unknown,yes,6.66,8000,1
raw_data,Dataset,raw_data\Dataset\cry\57c.wav,57c.wav,.wav,0c12294830f7299cec09f78175fe15d5,cry,None,None,Unknown,Unknown,unknown,yes,6.9,8000,1
raw_data,Dataset,raw_data\Dataset\cry\58c.wav,58c.wav,.wav,41be93196a2489c06adec510911c0699,cry,None,None,Unknown,Unknown,unknown,yes,6.9,8000,1
raw_data,Dataset,raw_data\Dataset\cry\59c.wav,59c.wav,.wav,a8eb5b086120e2cdfad4a56ed7932118,cry,None,None,Unknown,Unknown,unknown,yes,6.86,8000,1
raw_data,Dataset,raw_data\Dataset\cry\5c.wav,5c.wav,.wav,6601c3cfa26e3eeeac4141aa876db8fc,cry,None,None,Unknown,Unknown,unknown,yes,6.98,8000,1
raw_data,Dataset,raw_data\Dataset\cry\60c.wav,60c.wav,.wav,bca2fd2deb6f374d3ed92790a6199061,cry,None,None,Unknown,Unknown,unknown,yes,6.72,8000,1
raw_data,Dataset,raw_data\Dataset\cry\61c.ogg,61c.ogg,.ogg,99e93a9abc38a73a80f9d493a5669d29,cry,None,None,Unknown,Unknown,unknown,yes,4.963265306122449,44100,1
raw_data,Dataset,raw_data\Dataset\cry\62c.ogg,62c.ogg,.ogg,ddef7d3d2c601f43cf39fbf215b8f278,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\63c.ogg,63c.ogg,.ogg,7af4d181dfe43c6632cfe1e2e1fa1da7,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\64c.ogg,64c.ogg,.ogg,cd21400cac5b8dd6985b15c2fca63600,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\65c.ogg,65c.ogg,.ogg,36b130f840482144bf69ebb925e323a8,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\66c.ogg,66c.ogg,.ogg,df28e721d4ada9d6113b4ce90dca23a5,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\67c.ogg,67c.ogg,.ogg,e5c28de7ad8045b446ac22684673c870,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\68c.ogg,68c.ogg,.ogg,eee6bac74ef516ca447321d1a78b54bb,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\69c.wav,69c.wav,.wav,67cff05c01d07c9cc4fd7e25b568548c,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\6c.wav,6c.wav,.wav,82f9024e21b317d842d86f8f08074376,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\70c.wav,70c.wav,.wav,623f0afbfac8d7f38933a428eddb1506,cry,None,None,Unknown,Unknown,unknown,yes,7.04,8000,1
raw_data,Dataset,raw_data\Dataset\cry\71c.wav,71c.wav,.wav,11c399a37a2d02a9f34a0b6c1b33069c,cry,None,None,Unknown,Unknown,unknown,yes,7.06,8000,1
raw_data,Dataset,raw_data\Dataset\cry\72c.wav,72c.wav,.wav,e4c49b81c0be7a3d98430454d84832fa,cry,None,None,Unknown,Unknown,unknown,yes,6.86,8000,1
raw_data,Dataset,raw_data\Dataset\cry\73c.wav,73c.wav,.wav,c42b457f95d89b31ceda949fc386e7d4,cry,None,None,Unknown,Unknown,unknown,yes,6.88,8000,1
raw_data,Dataset,raw_data\Dataset\cry\74c.wav,74c.wav,.wav,de7708e5ba884f99357519351d0403cf,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\75c.wav,75c.wav,.wav,1104dd84119d11bf11f3c5f4fe1d4e66,cry,None,None,Unknown,Unknown,unknown,yes,6.96,8000,1
raw_data,Dataset,raw_data\Dataset\cry\76c.wav,76c.wav,.wav,5225148c3547eba990e5ca1410e205fd,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\77c.wav,77c.wav,.wav,18950efe8983c90964f9508124a5d8bb,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\78c.wav,78c.wav,.wav,2e2c6d980f3c730b116af6507c7636c5,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\79c.wav,79c.wav,.wav,cb44f279a0816d2001383a9098b2ff1c,cry,None,None,Unknown,Unknown,unknown,yes,6.88,8000,1
raw_data,Dataset,raw_data\Dataset\cry\7c.wav,7c.wav,.wav,14ad89a4e7b1d321e43ccff86ba9743b,cry,None,None,Unknown,Unknown,unknown,yes,6.9,8000,1
raw_data,Dataset,raw_data\Dataset\cry\80c.wav,80c.wav,.wav,f15ed455288e9b69b9e53b0dbbaa01b9,cry,None,None,Unknown,Unknown,unknown,yes,6.92,8000,1
raw_data,Dataset,raw_data\Dataset\cry\81c.wav,81c.wav,.wav,b94bda33aa998a7915515b798d6d47b0,cry,None,None,Unknown,Unknown,unknown,yes,6.86,8000,1
raw_data,Dataset,raw_data\Dataset\cry\82c.wav,82c.wav,.wav,7daf8226c3b244c6cdecdb038fb44e86,cry,None,None,Unknown,Unknown,unknown,yes,6.86,8000,1
raw_data,Dataset,raw_data\Dataset\cry\83c.wav,83c.wav,.wav,40b6486115fa3c5802a4c5327ddb040d,cry,None,None,Unknown,Unknown,unknown,yes,6.98,8000,1
raw_data,Dataset,raw_data\Dataset\cry\84c.wav,84c.wav,.wav,ba1aa7c1ec61b46cc2a8da2df86477b3,cry,None,None,Unknown,Unknown,unknown,yes,6.92,8000,1
raw_data,Dataset,raw_data\Dataset\cry\85c.wav,85c.wav,.wav,c0ba602a262e431c384b2adf72674605,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\86c.wav,86c.wav,.wav,0b4c8e00ec59b0a38c40328500aa9578,cry,None,None,Unknown,Unknown,unknown,yes,7.0,8000,1
raw_data,Dataset,raw_data\Dataset\cry\87c.wav,87c.wav,.wav,9f89351fb4662d6d12a678375e011595,cry,None,None,Unknown,Unknown,unknown,yes,6.96,8000,1
raw_data,Dataset,raw_data\Dataset\cry\88c.wav,88c.wav,.wav,5f833cde1f51330b84316382f71e3f2d,cry,None,None,Unknown,Unknown,unknown,yes,6.94,8000,1
raw_data,Dataset,raw_data\Dataset\cry\89c.wav,89c.wav,.wav,d8e69af2ce7dd642740a0d1fd8115d2f,cry,None,None,Unknown,Unknown,unknown,yes,6.72,8000,1
raw_data,Dataset,raw_data\Dataset\cry\8c.wav,8c.wav,.wav,8ce5c5d6ba664f1de440a4a00c7a80ad,cry,None,None,Unknown,Unknown,unknown,yes,6.68,8000,1
raw_data,Dataset,raw_data\Dataset\cry\90c.wav,90c.wav,.wav,eb2eda7362f3b4b9730c762f65c68879,cry,None,None,Unknown,Unknown,unknown,yes,6.68,8000,1
raw_data,Dataset,raw_data\Dataset\cry\91c.wav,91c.wav,.wav,0f67052403e8a8fb261b78f347dbe74d,cry,None,None,Unknown,Unknown,unknown,yes,6.66,8000,1
raw_data,Dataset,raw_data\Dataset\cry\92c.ogg,92c.ogg,.ogg,a95e7399387e10e386b0baaca9777f58,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\93c.ogg,93c.ogg,.ogg,26add51fccf0c2409fd3d2eb04448548,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\94c.ogg,94c.ogg,.ogg,94600e9c7c035a1a99f47babbffbd1ca,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\95c.ogg,95c.ogg,.ogg,0aa3dff7663d83d4255cb0ad617d9ef9,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\96c.ogg,96c.ogg,.ogg,377fd1e01134534d8f976768dfb87e2c,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\97c.ogg,97c.ogg,.ogg,033c4b86e22fadae922a6736776c57cb,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\98c.ogg,98c.ogg,.ogg,d19b936c52701afd494f6009be9f6848,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\99c.ogg,99c.ogg,.ogg,1b008d365c43b3f66a188fbd629f5da5,cry,None,None,Unknown,Unknown,unknown,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\cry\9c.wav,9c.wav,.wav,416fe2b2a873676c2a8378d1a7424c3f,cry,None,None,Unknown,Unknown,unknown,yes,6.66,8000,1
raw_data,Dataset,raw_data\Dataset\not_cry\100n.ogg,100n.ogg,.ogg,1c2a9158d16d5eb17937efff0eeb84c9,not_cry,None,None,Exclude,Exclude,exclude,yes,5.008253968253968,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\101n.ogg,101n.ogg,.ogg,7561aab23f44bd258ee4452322a1794d,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0140589569161,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\102n.ogg,102n.ogg,.ogg,0b7ba012e0debb9b82bda742c98a0db4,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0140589569161,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\103n.ogg,103n.ogg,.ogg,fbc9e43c8ad871501ca38d8c53a17f1b,not_cry,None,None,Exclude,Exclude,exclude,yes,5.014648526077098,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\104n.ogg,104n.ogg,.ogg,62d63efbacda74ffcffe387b2f49f303,not_cry,None,None,Exclude,Exclude,exclude,yes,5.011995464852608,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\105n.ogg,105n.ogg,.ogg,f6aaee0bb5d571f0d3d62ea63d7addb0,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\106n.ogg,106n.ogg,.ogg,2f1a4fb1030fe8e062b0671b90bc381c,not_cry,None,None,Exclude,Exclude,exclude,yes,5.006666666666667,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\107n.ogg,107n.ogg,.ogg,8823901bdef7a33916e148d9bf8be725,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\108n.ogg,108n.ogg,.ogg,d5cc6e162e97af02e0253070747eb109,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\109n.wav,109n.wav,.wav,5c8e203218d49bd7853c46bc142add98,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\10n.ogg,10n.ogg,.ogg,4315e40a06eaf7350fa7b21737e18d4b,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\110n.wav,110n.wav,.wav,7018f593b6b0d909e2be9ea48b064136,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\111n.wav,111n.wav,.wav,f2bc2498b50828867b2dc0eea25c3967,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\112n.wav,112n.wav,.wav,c29118e69acb6d0b414e8c2e5592608a,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\113n.wav,113n.wav,.wav,8bf462c17125c2b04fac5357479b540a,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\114n.wav,114n.wav,.wav,d26063f05dcf10e6ab66631ca8416548,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\115n.wav,115n.wav,.wav,476296e194b33b644652223786b690bb,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\116n.wav,116n.wav,.wav,1c8065050848991dd9b06377f2dc8b8f,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\117n.wav,117n.wav,.wav,9d91de52ce6ce901181e03bc913fb34e,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\118n.wav,118n.wav,.wav,964b54535cd19bee7134ea53caf444fa,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\119n.wav,119n.wav,.wav,f2a65367c8ffbd6446860649634675ab,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\11n.ogg,11n.ogg,.ogg,fa770b94606a429c0f5e19a5e3486f2a,not_cry,None,None,Exclude,Exclude,exclude,yes,5.011156462585034,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\120n.wav,120n.wav,.wav,ee983a6bfaf0db42cdeabcc0d9e87cc1,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\121n.wav,121n.wav,.wav,6f95cbdefe63a24ef9937f7220af1289,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\122n.wav,122n.wav,.wav,de2a94b1093a2aa21a56766de59dd07c,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\123n.wav,123n.wav,.wav,49b039795108196f8faeec69cd9db085,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\124n.wav,124n.wav,.wav,f4331bb0a7d894e713c16c92874585ae,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\125n.wav,125n.wav,.wav,1b25f1e0989824aa6ace5d5dd949d8a2,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\126n.wav,126n.wav,.wav,44cef286589a9e9a040b5873cbe4a2d6,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\127n.wav,127n.wav,.wav,7a52b8b001b3ae8366aa7b2559786a20,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\128n.wav,128n.wav,.wav,0c0ba1db99d826c159254372e6361593,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\129n.wav,129n.wav,.wav,1d1fe7b12ffe0630ddd0b84fdd5bbc17,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\12n.ogg,12n.ogg,.ogg,679110e972fc141ba868f2826173436b,not_cry,None,None,Exclude,Exclude,exclude,yes,5.019863945578232,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\130n.wav,130n.wav,.wav,f65243e7446d3596a82976b5905b5410,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\131n.wav,131n.wav,.wav,2e0b1d917e5941a99a64a87fb63b4c4d,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\132n.wav,132n.wav,.wav,1f8ca5c3d20d4f912398ab3f6d03b08e,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\133n.wav,133n.wav,.wav,ad2e253752bf37af190f38c2c1bb3ae6,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\134n.wav,134n.wav,.wav,25793d2c5a4ebd8b0b4d00e059927442,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\135n.wav,135n.wav,.wav,00e6053b673c2fb6f96b8e1ace9ac3d1,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\136n.wav,136n.wav,.wav,6d2b6a632c42159f36d3c0d36490b288,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\137n.wav,137n.wav,.wav,ee0e4d98b64a7820794b379fbfa1f340,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\138n.wav,138n.wav,.wav,73721ac58e323b92ffb268f4552628fc,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\139n.wav,139n.wav,.wav,519752dd7a2d441cb0ccd9e4f6c9c228,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\13n.ogg,13n.ogg,.ogg,ce83b9078cd10dc7ff733b7013e80471,not_cry,None,None,Exclude,Exclude,exclude,yes,5.005351473922903,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\140n.wav,140n.wav,.wav,2b5c8f4b9ec11c258bd282ef0c27693a,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\141n.wav,141n.wav,.wav,f51c8574287f080e307be43be289ec8c,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\142n.wav,142n.wav,.wav,a0f87a3931ae1ef030c103f4951a4f0c,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\143n.wav,143n.wav,.wav,8f7ae29aff2352fd80ef5b8aabf3dd56,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\144n.wav,144n.wav,.wav,b84a85eedfb3c74ba68cd7d2fc38ae0f,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\145n.wav,145n.wav,.wav,8b8b3da7f1f316a884c42923aadbd7c8,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\146n.wav,146n.wav,.wav,6da5e7f97e2b1a1523c5a5798f5aa0f9,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\147n.wav,147n.wav,.wav,2bad43a49094d1ded29cd497eac2c35f,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\148n.wav,148n.wav,.wav,6fc546363ed8e162df5ad4ffb19f9148,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\149n.wav,149n.wav,.wav,bb3911c8933c36a30e66d53f9316434e,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\14n.ogg,14n.ogg,.ogg,53e1b8ffa94d2509ffd00162090db1dd,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0009977324263035,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\150n.wav,150n.wav,.wav,da1d9b208496672ceab92e0ccd4f9396,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
raw_data,Dataset,raw_data\Dataset\not_cry\151n.wav,151n.wav,.wav,c0a8c3d3cd77e415f03ae374e8b814de,not_cry,None,None,Exclude,Exclude,exclude,yes,5.0,44100,1
