md5_hash,reason,original_paths
698bf7265398d37c590f506cb202e4fa,unknown_lonely,raw_data\BABY CRY\scared\generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav; raw_data_2\cry\scared\generated3_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav
69db1f8edfb046928be11733e4211288,unknown_lonely,raw_data\BABY CRY\lonely\lo-19.wav
6a96e5ec1e4a8a37a9dbf8a9599fee24,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_15.wav; raw_data\Dataset\not_cry\232n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_15.wav; raw_data_2\cry\silence\silence.wav_15.wav; raw_data_2\Dataset\not_cry\232n.wav
6b6ba699363dcbdc23c62f90ab5f6d09,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-151255-A.ogg; raw_data\Dataset\not_cry\60n.ogg; raw_data_2\Baby Crying Sounds\noise\3-151255-A.ogg; raw_data_2\cry\noise\3-151255-A.ogg; raw_data_2\Dataset\not_cry\60n.ogg
6c81431626be18c162014a8a42ddd356,unknown_lonely,raw_data\BABY CRY\lonely\999bf14b-e417-4b44-b746-9253f81efe38-1430972741816-1.7-m-26-lo.wav; raw_data_2\cry\lonely\999bf14b-e417-4b44-b746-9253f81efe38-1430972741816-1.7-m-26-lo.wav
6d2b6a632c42159f36d3c0d36490b288,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_27.wav; raw_data\Dataset\not_cry\136n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_27.wav; raw_data_2\cry\laugh\laugh_1.m4a_27.wav; raw_data_2\Dataset\not_cry\136n.wav
6da5e7f97e2b1a1523c5a5798f5aa0f9,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_37.wav; raw_data\Dataset\not_cry\146n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_37.wav; raw_data_2\cry\laugh\laugh_1.m4a_37.wav; raw_data_2\Dataset\not_cry\146n.wav
6dd73d36b52339dae3d71affae7ab529,unknown_lonely,raw_data\Dataset\cry\27c.ogg; raw_data_2\Dataset\cry\27c.ogg
6e612c912d50eea6495a69b708e69c61,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_100.wav; raw_data\Dataset\not_cry\317n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_100.wav; raw_data_2\cry\silence\silence.wav_100.wav; raw_data_2\Dataset\not_cry\317n.wav
6f66ae3095ed92fcc1eec5b73a0bbfca,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_54.wav; raw_data\Dataset\not_cry\271n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_54.wav; raw_data_2\cry\silence\silence.wav_54.wav; raw_data_2\Dataset\not_cry\271n.wav
6f89a2088b3020f4eb08d580c8a1cf79,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_85.wav; raw_data\Dataset\not_cry\302n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_85.wav; raw_data_2\cry\silence\silence.wav_85.wav; raw_data_2\Dataset\not_cry\302n.wav
6f95cbdefe63a24ef9937f7220af1289,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_12.wav; raw_data\Dataset\not_cry\121n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_12.wav; raw_data_2\cry\laugh\laugh_1.m4a_12.wav; raw_data_2\Dataset\not_cry\121n.wav
6fc546363ed8e162df5ad4ffb19f9148,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_39.wav; raw_data\Dataset\not_cry\148n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_39.wav; raw_data_2\cry\laugh\laugh_1.m4a_39.wav; raw_data_2\Dataset\not_cry\148n.wav
6fc6171b397dd32f79367aede5f1f148,unknown_lonely,raw_data\BABY CRY\lonely\lo-4.wav
6fdc9b50df5ad4ed9fa23ee5b665d9f4,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_66.wav; raw_data\Dataset\not_cry\283n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_66.wav; raw_data_2\cry\silence\silence.wav_66.wav; raw_data_2\Dataset\not_cry\283n.wav
7018f593b6b0d909e2be9ea48b064136,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_1.wav; raw_data\Dataset\not_cry\110n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_1.wav; raw_data_2\cry\laugh\laugh_1.m4a_1.wav; raw_data_2\Dataset\not_cry\110n.wav
71127f033d5bba6215a341764c9e179e,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_77.wav; raw_data\Dataset\not_cry\294n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_77.wav; raw_data_2\cry\silence\silence.wav_77.wav; raw_data_2\Dataset\not_cry\294n.wav
713d2c323fe8620c909dd673dcc514fd,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-174840-A.ogg; raw_data\Dataset\not_cry\67n.ogg; raw_data_2\Baby Crying Sounds\noise\3-174840-A.ogg; raw_data_2\cry\noise\3-174840-A.ogg; raw_data_2\Dataset\not_cry\67n.ogg
72677f05ab625929ade596e41e044bf6,unknown_lonely,raw_data\BABY CRY\scared\generated1_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav; raw_data_2\cry\scared\generated1_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav
73721ac58e323b92ffb268f4552628fc,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_29.wav; raw_data\Dataset\not_cry\138n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_29.wav; raw_data_2\cry\laugh\laugh_1.m4a_29.wav; raw_data_2\Dataset\not_cry\138n.wav
745609e9a06d1c20cb1957c9b56fa29e,unknown_lonely,raw_data\Dataset\cry\168c.ogg; raw_data_2\Dataset\cry\168c.ogg
7561aab23f44bd258ee4452322a1794d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-242490-A.ogg; raw_data\Dataset\not_cry\101n.ogg; raw_data_2\Baby Crying Sounds\noise\5-242490-A.ogg; raw_data_2\cry\noise\5-242490-A.ogg; raw_data_2\Dataset\not_cry\101n.ogg
7607ec34a292f005f55dcd994f971d19,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_13.wav; raw_data\Dataset\not_cry\210n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_13.wav; raw_data_2\cry\laugh\laugh_2.m4a_13.wav; raw_data_2\Dataset\not_cry\210n.wav
76ef1cf7fa0cecbdd4544107e9d16155,unknown_lonely,raw_data\BABY CRY\scared\generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav; raw_data_2\cry\scared\generated3_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav
772ab1cc3bfbb77f559fc847a8492c8c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-183882-B.ogg; raw_data\Dataset\not_cry\83n.ogg; raw_data_2\Baby Crying Sounds\noise\4-183882-B.ogg; raw_data_2\cry\noise\4-183882-B.ogg; raw_data_2\Dataset\not_cry\83n.ogg
7754f1297a4e2d913b8b7cb4c840ba17,unknown_lonely,raw_data\BABY CRY\scared\generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav; raw_data_2\cry\scared\generated1_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav
7817a1409aff085d129a854a92cb5c3a,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-34094-A.ogg; raw_data\Dataset\not_cry\8n.ogg; raw_data_2\Baby Crying Sounds\noise\1-34094-A.ogg; raw_data_2\cry\noise\1-34094-A.ogg; raw_data_2\Dataset\not_cry\8n.ogg
786078f325d8e967c0678dd709b3655a,unknown_lonely,raw_data\BABY CRY\scared\generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav; raw_data_2\cry\scared\generated1_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav
78b4f2e0dcb6ef1e8002a2d707eaf853,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_14.wav; raw_data\Dataset\not_cry\211n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_14.wav; raw_data_2\cry\laugh\laugh_2.m4a_14.wav; raw_data_2\Dataset\not_cry\211n.wav
79222202afff198fa22c3e95ad2acf7c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_84.wav; raw_data\Dataset\not_cry\193n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_84.wav; raw_data_2\cry\laugh\laugh_1.m4a_84.wav; raw_data_2\Dataset\not_cry\193n.wav
797e0ee17a1e31609096d35b805ca219,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-59513-A.ogg; raw_data\Dataset\not_cry\19n.ogg; raw_data_2\Baby Crying Sounds\noise\1-59513-A.ogg; raw_data_2\cry\noise\1-59513-A.ogg; raw_data_2\Dataset\not_cry\19n.ogg
7a52b8b001b3ae8366aa7b2559786a20,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_18.wav; raw_data\Dataset\not_cry\127n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_18.wav; raw_data_2\cry\laugh\laugh_1.m4a_18.wav; raw_data_2\Dataset\not_cry\127n.wav
7a73c747985d05e20b89a64f653e7dbf,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_37.wav; raw_data\Dataset\not_cry\254n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_37.wav; raw_data_2\cry\silence\silence.wav_37.wav; raw_data_2\Dataset\not_cry\254n.wav
7ab0a9ea254582325a3bd4e65efd6403,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-183882-A.ogg; raw_data\Dataset\not_cry\82n.ogg; raw_data_2\Baby Crying Sounds\noise\4-183882-A.ogg; raw_data_2\cry\noise\4-183882-A.ogg; raw_data_2\Dataset\not_cry\82n.ogg
7c46e6b5e11536fb2c3f84a81a8f9ad6,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_77.wav; raw_data\Dataset\not_cry\186n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_77.wav; raw_data_2\cry\laugh\laugh_1.m4a_77.wav; raw_data_2\Dataset\not_cry\186n.wav
7db7f9631f4020744e7df1cae0211998,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_19.wav; raw_data\Dataset\not_cry\236n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_19.wav; raw_data_2\cry\silence\silence.wav_19.wav; raw_data_2\Dataset\not_cry\236n.wav
7e9cf757f557c3f16e9f485a33132b37,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-165813-A.ogg; raw_data\Dataset\not_cry\79n.ogg; raw_data_2\Baby Crying Sounds\noise\4-165813-A.ogg; raw_data_2\cry\noise\4-165813-A.ogg; raw_data_2\Dataset\not_cry\79n.ogg
7f83408cdbe50908946da16d070f42b5,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_10.wav; raw_data\Dataset\not_cry\207n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_10.wav; raw_data_2\cry\laugh\laugh_2.m4a_10.wav; raw_data_2\Dataset\not_cry\207n.wav
7f8912ae5a8da51c4f263344321749a0,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-82274-A.ogg; raw_data\Dataset\not_cry\35n.ogg; raw_data_2\Baby Crying Sounds\noise\2-82274-A.ogg; raw_data_2\cry\noise\2-82274-A.ogg; raw_data_2\Dataset\not_cry\35n.ogg
80476e687e09c5e622cd5f7d5d10dd35,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-144137-A.ogg; raw_data\Dataset\not_cry\44n.ogg; raw_data_2\Baby Crying Sounds\noise\2-144137-A.ogg; raw_data_2\cry\noise\2-144137-A.ogg; raw_data_2\Dataset\not_cry\44n.ogg
822ea60fdd0f2241eb48c80e60d26257,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-124795-A.ogg; raw_data\Dataset\not_cry\54n.ogg; raw_data_2\Baby Crying Sounds\noise\3-124795-A.ogg; raw_data_2\cry\noise\3-124795-A.ogg; raw_data_2\Dataset\not_cry\54n.ogg
838a1045f4cfad0bad1bcbf2c8de9daf,unknown_lonely,raw_data\Dataset\cry\131c.ogg; raw_data_2\Dataset\cry\131c.ogg
860c3923419aeeb6653eafff47843b08,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-124958-A.ogg; raw_data\Dataset\not_cry\55n.ogg; raw_data_2\Baby Crying Sounds\noise\3-124958-A.ogg; raw_data_2\cry\noise\3-124958-A.ogg; raw_data_2\Dataset\not_cry\55n.ogg
8748ef1f9c64297acd47a1ea4bb38ce0,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_99.wav; raw_data\Dataset\not_cry\316n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_99.wav; raw_data_2\cry\silence\silence.wav_99.wav; raw_data_2\Dataset\not_cry\316n.wav
87609fc4f2594fc859a529cd5a3f6d63,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_65.wav; raw_data\Dataset\not_cry\282n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_65.wav; raw_data_2\cry\silence\silence.wav_65.wav; raw_data_2\Dataset\not_cry\282n.wav
87d9f3c45d96c8bcdf22af7f76ed9fab,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_57.wav; raw_data\Dataset\not_cry\166n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_57.wav; raw_data_2\cry\laugh\laugh_1.m4a_57.wav; raw_data_2\Dataset\not_cry\166n.wav
8823901bdef7a33916e148d9bf8be725,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-243459-B.ogg; raw_data\Dataset\not_cry\107n.ogg; raw_data_2\Baby Crying Sounds\noise\5-243459-B.ogg; raw_data_2\cry\noise\5-243459-B.ogg; raw_data_2\Dataset\not_cry\107n.ogg
893cfcb3e4fafb3608c640a3ee7e06bd,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_75.wav; raw_data\Dataset\not_cry\184n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_75.wav; raw_data_2\cry\laugh\laugh_1.m4a_75.wav; raw_data_2\Dataset\not_cry\184n.wav
897d73b53f06a496b22dfc7b3a7fa459,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-156993-A.ogg; raw_data\Dataset\not_cry\77n.ogg; raw_data_2\Baby Crying Sounds\noise\4-156993-A.ogg; raw_data_2\cry\noise\4-156993-A.ogg; raw_data_2\Dataset\not_cry\77n.ogg
89a8474c27b4f9963edc71f2ddd03c04,unknown_lonely,raw_data\BABY CRY\lonely\3f61124d-d02c-47dd-a009-44e97e60c4ca-1430761203697-1.7-f-72-lo.wav; raw_data_2\cry\lonely\3f61124d-d02c-47dd-a009-44e97e60c4ca-1430761203697-1.7-f-72-lo.wav
8a4e988c393b7be98d722e3e7f495f71,unknown_lonely,raw_data\BABY CRY\scared\generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav; raw_data_2\cry\scared\generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav
8a84b5312ccfda24c0404b76471a5b25,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_74.wav; raw_data\Dataset\not_cry\291n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_74.wav; raw_data_2\cry\silence\silence.wav_74.wav; raw_data_2\Dataset\not_cry\291n.wav
8ada32fca19ff87e7b4cb89eb0ecca8e,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_87.wav; raw_data\Dataset\not_cry\304n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_87.wav; raw_data_2\cry\silence\silence.wav_87.wav; raw_data_2\Dataset\not_cry\304n.wav
8b8b3da7f1f316a884c42923aadbd7c8,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_36.wav; raw_data\Dataset\not_cry\145n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_36.wav; raw_data_2\cry\laugh\laugh_1.m4a_36.wav; raw_data_2\Dataset\not_cry\145n.wav
8bb7c886bf6425ea68c4eba3efd9ea97,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-130998-B.ogg; raw_data\Dataset\not_cry\57n.ogg; raw_data_2\Baby Crying Sounds\noise\3-130998-B.ogg; raw_data_2\cry\noise\3-130998-B.ogg; raw_data_2\Dataset\not_cry\57n.ogg
8bf462c17125c2b04fac5357479b540a,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_4.wav; raw_data\Dataset\not_cry\113n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_4.wav; raw_data_2\cry\laugh\laugh_1.m4a_4.wav; raw_data_2\Dataset\not_cry\113n.wav
8c61fe8fbb524927d15600871c26aa22,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_62.wav; raw_data\Dataset\not_cry\279n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_62.wav; raw_data_2\cry\silence\silence.wav_62.wav; raw_data_2\Dataset\not_cry\279n.wav
8ca2008c96dc761c891cef652bc0b814,unknown_lonely,raw_data\BABY CRY\scared\sc-17.wav
8ccb22696801931a042345bb3cc329ec,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_60.wav; raw_data\Dataset\not_cry\169n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_60.wav; raw_data_2\cry\laugh\laugh_1.m4a_60.wav; raw_data_2\Dataset\not_cry\169n.wav
8dc45aeb3cd63c8e2312a47fda885e12,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_25.wav; raw_data\Dataset\not_cry\242n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_25.wav; raw_data_2\cry\silence\silence.wav_25.wav; raw_data_2\Dataset\not_cry\242n.wav
8e627d67276eb2477202d5209c3395c5,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-216284-A.ogg; raw_data\Dataset\not_cry\75n.ogg; raw_data_2\Baby Crying Sounds\noise\3-216284-A.ogg; raw_data_2\cry\noise\3-216284-A.ogg; raw_data_2\Dataset\not_cry\75n.ogg
8ecc593f1def1f1b0129defde8a37b86,unknown_lonely,raw_data\BABY CRY\lonely\076e33bf-c599-4eee-a6e3-dbc1986ee493-1437288944366-1.7-f-72-lo.wav; raw_data_2\cry\lonely\076e33bf-c599-4eee-a6e3-dbc1986ee493-1437288944366-1.7-f-72-lo.wav
8edda5ba5ab172e3f4bdc98413d817c2,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-21421-A.ogg; raw_data\Dataset\not_cry\3n.ogg; raw_data_2\Baby Crying Sounds\noise\1-21421-A.ogg; raw_data_2\cry\noise\1-21421-A.ogg; raw_data_2\Dataset\not_cry\3n.ogg
8f7ae29aff2352fd80ef5b8aabf3dd56,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_34.wav; raw_data\Dataset\not_cry\143n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_34.wav; raw_data_2\cry\laugh\laugh_1.m4a_34.wav; raw_data_2\Dataset\not_cry\143n.wav
90adca3a385064015c279fb6f0514549,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-117271-A.ogg; raw_data\Dataset\not_cry\40n.ogg; raw_data_2\Baby Crying Sounds\noise\2-117271-A.ogg; raw_data_2\cry\noise\2-117271-A.ogg; raw_data_2\Dataset\not_cry\40n.ogg
9222df8e0ce7d73434c39c58b44269a8,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-13572-A.ogg; raw_data\Dataset\not_cry\2n.ogg; raw_data_2\Baby Crying Sounds\noise\1-13572-A.ogg; raw_data_2\cry\noise\1-13572-A.ogg; raw_data_2\Dataset\not_cry\2n.ogg
92d39e76aa361b2aca65eb90cc665f14,unknown_lonely,raw_data\Dataset\cry\164c.ogg; raw_data_2\Dataset\cry\164c.ogg
9316e15d921a8f63e9d743c3258723ce,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_16.wav; raw_data\Dataset\not_cry\213n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_16.wav; raw_data_2\cry\laugh\laugh_2.m4a_16.wav; raw_data_2\Dataset\not_cry\213n.wav
931b858c5368acdaeba8ffef88249e43,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-161010-A.ogg; raw_data\Dataset\not_cry\66n.ogg; raw_data_2\Baby Crying Sounds\noise\3-161010-A.ogg; raw_data_2\cry\noise\3-161010-A.ogg; raw_data_2\Dataset\not_cry\66n.ogg
935fb469dd71e782706a075a477ac1ba,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_53.wav; raw_data\Dataset\not_cry\270n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_53.wav; raw_data_2\cry\silence\silence.wav_53.wav; raw_data_2\Dataset\not_cry\270n.wav
940af5c61aa9dbc59d6175f7b702c385,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-138465-A.ogg; raw_data\Dataset\not_cry\43n.ogg; raw_data_2\Baby Crying Sounds\noise\2-138465-A.ogg; raw_data_2\cry\noise\2-138465-A.ogg; raw_data_2\Dataset\not_cry\43n.ogg
94600e9c7c035a1a99f47babbffbd1ca,unknown_lonely,raw_data\Dataset\cry\94c.ogg; raw_data_2\Dataset\cry\94c.ogg
9462677f6d23fc4e05bb5f48b5f89517,unknown_lonely,raw_data\BABY CRY\scared\sc-15 - Copy.mp3; raw_data\BABY CRY\scared\sc-15.mp3; raw_data_2\cry\scared\sc-15 - Copy.mp3; raw_data_2\cry\scared\sc-15.mp3
94cf9509a2a6dbe7e5fb4cdbf883f3ac,unknown_lonely,raw_data\BABY CRY\lonely\3f61124d-d02c-47dd-a009-44e97e60c4ca-1430759482503-1.7-f-72-lo.wav; raw_data_2\cry\lonely\3f61124d-d02c-47dd-a009-44e97e60c4ca-1430759482503-1.7-f-72-lo.wav
94f89b6bad555f8de14f53d731984b47,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_30.wav; raw_data\Dataset\not_cry\247n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_30.wav; raw_data_2\cry\silence\silence.wav_30.wav; raw_data_2\Dataset\not_cry\247n.wav
958b10f273e9a2920a6f0247b5bae500,unknown_lonely,raw_data\Dataset\cry\137c.ogg; raw_data_2\Dataset\cry\137c.ogg
964b54535cd19bee7134ea53caf444fa,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_9.wav; raw_data\Dataset\not_cry\118n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_9.wav; raw_data_2\cry\laugh\laugh_1.m4a_9.wav; raw_data_2\Dataset\not_cry\118n.wav
9756c1ad45dbfa162b9cf5b3aba73c38,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_44.wav; raw_data\Dataset\not_cry\153n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_44.wav; raw_data_2\cry\laugh\laugh_1.m4a_44.wav; raw_data_2\Dataset\not_cry\153n.wav
98e4892757b180833cd30e75e87fed15,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_45.wav; raw_data\Dataset\not_cry\154n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_45.wav; raw_data_2\cry\laugh\laugh_1.m4a_45.wav; raw_data_2\Dataset\not_cry\154n.wav
99b46e73376f2bfb4516a8dcf130ad6a,unknown_lonely,raw_data\Dataset\cry\162c.ogg; raw_data_2\Dataset\cry\162c.ogg
99f14b960bc932e767c0c1fe4b857d82,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-192191-A.ogg; raw_data\Dataset\not_cry\99n.ogg; raw_data_2\Baby Crying Sounds\noise\5-192191-A.ogg; raw_data_2\cry\noise\5-192191-A.ogg; raw_data_2\Dataset\not_cry\99n.ogg
9a139cd4d87ce5744d563dd2d64c6b4b,Error reading/converting: ,raw_data\BABY CRY\hungry\Lapar AUD-20150509-WA0001.m4a; raw_data_2\Infants Cry Sound\Dataset\Hungry\Lapar AUD-20150509-WA0001.m4a
9b02745738f266a843c6fdbaba78c235,unknown_lonely,raw_data\Dataset\cry\136c.ogg; raw_data_2\Dataset\cry\136c.ogg
9c26515da1f76026679ab5f71423b81c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_18.wav; raw_data\Dataset\not_cry\215n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_18.wav; raw_data_2\cry\laugh\laugh_2.m4a_18.wav; raw_data_2\Dataset\not_cry\215n.wav
9c5bd2923c801cfc088e57c97bd4cd11,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_97.wav; raw_data\Dataset\not_cry\314n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_97.wav; raw_data_2\cry\silence\silence.wav_97.wav; raw_data_2\Dataset\not_cry\314n.wav
9d91de52ce6ce901181e03bc913fb34e,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_8.wav; raw_data\Dataset\not_cry\117n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_8.wav; raw_data_2\cry\laugh\laugh_1.m4a_8.wav; raw_data_2\Dataset\not_cry\117n.wav
9dfc6777ea80dc870692287576478abf,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_64.wav; raw_data\Dataset\not_cry\173n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_64.wav; raw_data_2\cry\laugh\laugh_1.m4a_64.wav; raw_data_2\Dataset\not_cry\173n.wav
9ecb5835c206023a0e02ab1d7f6790f7,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_12.wav; raw_data\Dataset\not_cry\209n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_12.wav; raw_data_2\cry\laugh\laugh_2.m4a_12.wav; raw_data_2\Dataset\not_cry\209n.wav
9efabf595e1c677e291100ec9cf59f6e,unknown_lonely,raw_data\BABY CRY\scared\sc-13 - Copy.wav; raw_data\BABY CRY\scared\sc-13.wav
9f110b541fef35fd29d2cae92f22e8d6,unknown_lonely,raw_data\BABY CRY\scared\sc-12.mp3; raw_data_2\cry\scared\sc-12.mp3
