rel_path,filename,ext,parent,duration_sec,sr,channels,hash
Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp.wav,643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp.wav,.wav,belly pain,7.0,8000,1,69774c0299bfeab1cc489323a92e2368
Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138524-1.0-m-72-bp.wav,643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138524-1.0-m-72-bp.wav,.wav,belly pain,7.0,8000,1,56814bbe60715c357302da3b876f2217
Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp.wav,643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp.wav,.wav,belly pain,7.0,8000,1,4d67b28066d349573cc1c26f415d2c7d
Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav,643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav,.wav,belly pain,7.0,8000,1,1433ca9d323aa8b463254ae79deea484
Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138591-1.0-m-72-bp.wav,643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138591-1.0-m-72-bp.wav,.wav,belly pain,7.0,8000,1,b5bf85a91d13e5ee011faffd2a428aa3
Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp.wav,643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp.wav,.wav,belly pain,7.0,8000,1,5b7fbb8a1cf5c59f418576d950ddf7da
Baby Crying Sounds\belly pain\69BDA5D6-0276-4462-9BF7-951799563728-1436936185-1.1-m-26-bp.wav,69BDA5D6-0276-4462-9BF7-951799563728-1436936185-1.1-m-26-bp.wav,.wav,belly pain,7.0,8000,1,1dc4b1c0502d422bcdba101f04c623dd
Baby Crying Sounds\belly pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav,.wav,belly pain,6.9,8000,1,83b6d489b4bdb05bd666f29d6ce9c082
Baby Crying Sounds\belly pain\ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533857965-1.7-m-26-bp.wav,ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533857965-1.7-m-26-bp.wav,.wav,belly pain,6.96,8000,1,9efa171f7dcdbc13cf641394b655596c
Baby Crying Sounds\belly pain\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548333-1.0-f-26-bp.wav,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548333-1.0-f-26-bp.wav,.wav,belly pain,7.0,8000,1,31c15dc54b92be1a4e567fea678b9b4b
Baby Crying Sounds\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp.wav,.wav,belly pain,6.82,8000,1,bce43f3907d33a1deef3e7cd906b0123
Baby Crying Sounds\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159272600-1.7-m-04-bp.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431159272600-1.7-m-04-bp.wav,.wav,belly pain,6.84,8000,1,e375c34baccf006e778b03d0233283d6
Baby Crying Sounds\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav,.wav,belly pain,6.84,8000,1,1099506c6513d4d3ff191f9c0f1baf54
Baby Crying Sounds\burping\466c.wav,466c.wav,.wav,burping,6.94,8000,1,3e333110a805a1687f0a8630f9dbb87d
Baby Crying Sounds\burping\467c.wav,467c.wav,.wav,burping,6.92,8000,1,ef149e560b3c51c270d44ab7b78a9ba7
Baby Crying Sounds\burping\468c.wav,468c.wav,.wav,burping,6.92,8000,1,3ac57bbac5d7695bc6ef73087f2e92cc
Baby Crying Sounds\burping\469c.wav,469c.wav,.wav,burping,6.9,8000,1,aea06def277a83ecb813580bc0912cb0
Baby Crying Sounds\burping\470c.wav,470c.wav,.wav,burping,6.74,8000,1,bc0f5fc11460f4b2d04a81b5f673a3d1
Baby Crying Sounds\burping\471c.wav,471c.wav,.wav,burping,6.78,8000,1,291b2f7368940061941b201edbe2beb1
Baby Crying Sounds\burping\472c.wav,472c.wav,.wav,burping,6.66,8000,1,f97f20f51659e513bdd1821fe2b2052e
Baby Crying Sounds\burping\473c.wav,473c.wav,.wav,burping,6.66,8000,1,bee60f324869cbbff003e6d25abf6d31
Baby Crying Sounds\burping\474c.wav,474c.wav,.wav,burping,6.66,8000,1,6fb761d4a48acccc3e820e3ae617237c
Baby Crying Sounds\burping\475c.wav,475c.wav,.wav,burping,6.96,8000,1,c000f81ec13b9b16ab05c05f1f0f283a
Baby Crying Sounds\burping\476c.wav,476c.wav,.wav,burping,6.78,8000,1,b621ac5be724e49d12a4967a137ea17f
Baby Crying Sounds\burping\477c.wav,477c.wav,.wav,burping,6.88,8000,1,f0477de236462d7e5d4d37e6044ad986
Baby Crying Sounds\burping\478c.wav,478c.wav,.wav,burping,6.86,8000,1,87efdf9834833134c2a52745bc00bbac
Baby Crying Sounds\burping\479c.wav,479c.wav,.wav,burping,6.88,8000,1,c2c808e2455e4201fa25038fc101cdcd
Baby Crying Sounds\burping\480c.wav,480c.wav,.wav,burping,6.64,8000,1,d262026db2f12f093295297bf35c963a
Baby Crying Sounds\burping\481c.wav,481c.wav,.wav,burping,6.78,8000,1,bc4d4c8f124c73d3d384978b22ec4b62
Baby Crying Sounds\burping\482c.wav,482c.wav,.wav,burping,6.78,8000,1,8d0d349725450cf9611c435f3b751aac
Baby Crying Sounds\burping\483c.wav,483c.wav,.wav,burping,6.78,8000,1,d6448069eba972d0261ea47023909f39
Baby Crying Sounds\burping\484c.wav,484c.wav,.wav,burping,6.78,8000,1,2e4d84f836d369a1cf0d2830c0f21380
Baby Crying Sounds\burping\485c.wav,485c.wav,.wav,burping,6.78,8000,1,2dc9e16d84c5bc9b829a1f4c719b5409
Baby Crying Sounds\burping\486c.wav,486c.wav,.wav,burping,6.72,8000,1,555e558befcec6480c24b7a3136a5057
Baby Crying Sounds\burping\487c.wav,487c.wav,.wav,burping,6.78,8000,1,440d1fd3d0322588f36227b8e7098b2c
Baby Crying Sounds\burping\488c.wav,488c.wav,.wav,burping,6.78,8000,1,7e9ccd933a7515489e09ceeec7d316f1
Baby Crying Sounds\burping\489c.wav,489c.wav,.wav,burping,6.94,8000,1,7b6814f85fa26965502e36ee0df9fd36
Baby Crying Sounds\burping\490c.wav,490c.wav,.wav,burping,6.92,8000,1,69770c98b41528d0107e1ad9f17fb33e
Baby Crying Sounds\burping\491c.wav,491c.wav,.wav,burping,6.86,8000,1,c47e2cc0283cd197dfe265de7c828764
Baby Crying Sounds\burping\492c.wav,492c.wav,.wav,burping,6.94,8000,1,55bf8719684c35bab1c862ba367edbc8
Baby Crying Sounds\burping\493c.wav,493c.wav,.wav,burping,6.94,8000,1,b35723979aa6f801bb51bb237b3875bb
Baby Crying Sounds\burping\494c.wav,494c.wav,.wav,burping,6.9,8000,1,ac90c2093f968dc9af5f67f8307bb8dd
Baby Crying Sounds\burping\495c.wav,495c.wav,.wav,burping,6.92,8000,1,05a54331a8cf6e30595610715ad13456
Baby Crying Sounds\burping\496c.wav,496c.wav,.wav,burping,6.88,8000,1,23fb24a3e78ca4cf5dda8e008c91b811
Baby Crying Sounds\burping\497c.wav,497c.wav,.wav,burping,6.82,8000,1,e0a58548cf28cb3aacc936ab4b616e24
Baby Crying Sounds\burping\498c.wav,498c.wav,.wav,burping,6.82,8000,1,d19c48ab27b0a7820eb54d98dd064d62
Baby Crying Sounds\burping\499c.wav,499c.wav,.wav,burping,6.84,8000,1,81ce7ebbdfe09c077b401f123792acb4
Baby Crying Sounds\burping\500c.wav,500c.wav,.wav,burping,6.84,8000,1,1f7893dcdb292915fe657341a39982ac
Baby Crying Sounds\burping\501c.wav,501c.wav,.wav,burping,6.82,8000,1,bce43f3907d33a1deef3e7cd906b0123
Baby Crying Sounds\burping\502c.wav,502c.wav,.wav,burping,6.84,8000,1,e375c34baccf006e778b03d0233283d6
Baby Crying Sounds\burping\503c.wav,503c.wav,.wav,burping,6.84,8000,1,55bb41aa9a38163092f5bcdd414a3e7b
Baby Crying Sounds\burping\504c.wav,504c.wav,.wav,burping,6.82,8000,1,7cb17fd6954a1411f1c21faec7ed4d0a
Baby Crying Sounds\burping\505c.wav,505c.wav,.wav,burping,6.82,8000,1,ee7c22e4a25d6629127be6246cde6844
Baby Crying Sounds\burping\506c.wav,506c.wav,.wav,burping,6.84,8000,1,26d23ff9b791674098b11b524d88ae38
Baby Crying Sounds\burping\507c.wav,507c.wav,.wav,burping,6.84,8000,1,1099506c6513d4d3ff191f9c0f1baf54
Baby Crying Sounds\burping\508c.wav,508c.wav,.wav,burping,6.82,8000,1,8629bc38091d1d2a10b9f324110cbe05
Baby Crying Sounds\burping\509c.wav,509c.wav,.wav,burping,6.84,8000,1,2c98c6ca28b9e35872616e5314257b84
Baby Crying Sounds\burping\510c.wav,510c.wav,.wav,burping,6.9,8000,1,428080910f2c50214af004e06a0010db
Baby Crying Sounds\burping\511c.wav,511c.wav,.wav,burping,6.94,8000,1,9751aa8cff0291fbbd747cb33a470724
Baby Crying Sounds\burping\512c.wav,512c.wav,.wav,burping,6.94,8000,1,cd67c6d98d5f867a2da20d7af40425c9
Baby Crying Sounds\burping\513c.wav,513c.wav,.wav,burping,6.66,8000,1,fe5bf38b82450dee5e05e1fd19b446f4
Baby Crying Sounds\burping\514c.wav,514c.wav,.wav,burping,6.64,8000,1,28bdfe74ee32d30fbfc87946ae405911
Baby Crying Sounds\burping\515c.wav,515c.wav,.wav,burping,6.92,8000,1,efe72a920e4be06ba812992df5f12bc4
Baby Crying Sounds\burping\516c.wav,516c.wav,.wav,burping,6.92,8000,1,25a2c8d9e71cc99964c03fb73a71a561
Baby Crying Sounds\burping\517c.wav,517c.wav,.wav,burping,6.76,8000,1,a986924ce344346cb20fd8f40870120a
Baby Crying Sounds\burping\518c.wav,518c.wav,.wav,burping,6.88,8000,1,0d68765b70dad62617403e256346b30d
Baby Crying Sounds\burping\519c.wav,519c.wav,.wav,burping,6.92,8000,1,2e0335f1b5061ab693e03594b2c09ca1
Baby Crying Sounds\burping\520c.wav,520c.wav,.wav,burping,6.92,8000,1,1b06cda73f6be8e3fc0aa718d8e577b5
Baby Crying Sounds\burping\521c.wav,521c.wav,.wav,burping,6.96,8000,1,3a9cad32df9a6b20616fac8bbefb5be4
Baby Crying Sounds\burping\522c.wav,522c.wav,.wav,burping,6.9,8000,1,5fe516459dfc710fdd827978a6cad58c
Baby Crying Sounds\burping\523c.wav,523c.wav,.wav,burping,6.64,8000,1,f987b5c39d7a68370fba3d9b96494787
Baby Crying Sounds\burping\524c.wav,524c.wav,.wav,burping,6.64,8000,1,4867eefe76067b38bb76458ab9bea22c
Baby Crying Sounds\burping\525c.wav,525c.wav,.wav,burping,6.64,8000,1,613448e3ca1a28d7352e27377c70abe0
Baby Crying Sounds\burping\526c.wav,526c.wav,.wav,burping,6.64,8000,1,d869991c80aa6767921c76244e06062a
Baby Crying Sounds\burping\527c.wav,527c.wav,.wav,burping,6.94,8000,1,d9cd85ac39412e03756936521490d12a
Baby Crying Sounds\burping\528c.wav,528c.wav,.wav,burping,6.96,8000,1,dedc54e6b4ca46d437ed7d7584fe66c4
Baby Crying Sounds\burping\529c.wav,529c.wav,.wav,burping,6.92,8000,1,b963a5eba290068741d188f734308a07
Baby Crying Sounds\burping\530c.wav,530c.wav,.wav,burping,6.9,8000,1,398b910dc776dd5abfe14b9747584ab6
Baby Crying Sounds\burping\531c.wav,531c.wav,.wav,burping,6.66,8000,1,c869e6540145b61fd52902182caa3380
Baby Crying Sounds\burping\532c.wav,532c.wav,.wav,burping,7.06,8000,1,ef04dcc0e3ad52553c8473f1dee1a4c0
Baby Crying Sounds\burping\533c.wav,533c.wav,.wav,burping,7.06,8000,1,dd92e02566ecbb514f720b784aaad1c7
Baby Crying Sounds\burping\534c.wav,534c.wav,.wav,burping,6.92,8000,1,ca9e7932ad8221a1344fcc8ad065a7d3
Baby Crying Sounds\burping\535c.wav,535c.wav,.wav,burping,6.9,8000,1,a127b729296bb862de39fe3f410350e5
Baby Crying Sounds\burping\536c.wav,536c.wav,.wav,burping,6.9,8000,1,ea62cef0b5a201c511caa90dc5ad2d30
Baby Crying Sounds\burping\537c.wav,537c.wav,.wav,burping,6.74,8000,1,cf215fd39541b2728b4bb04c171f1194
Baby Crying Sounds\burping\538c.wav,538c.wav,.wav,burping,6.76,8000,1,11bef35365b3a2a36f7922802f9a5abf
Baby Crying Sounds\burping\539c.wav,539c.wav,.wav,burping,5.0,44100,1,6c3126dda4444900d125aefe9c36a31d
Baby Crying Sounds\burping\540c.wav,540c.wav,.wav,burping,5.0,44100,1,f849328741a3b965b29d3c77d2374ce4
Baby Crying Sounds\burping\541c.wav,541c.wav,.wav,burping,5.0,44100,1,b4e30ecd02dcc6821b272be92eed8cca
Baby Crying Sounds\burping\542c.wav,542c.wav,.wav,burping,5.0,44100,1,57646dd28dad7977c26d6defb1be2803
Baby Crying Sounds\burping\543c.wav,543c.wav,.wav,burping,5.0,44100,1,5d73bc4c7d24180dcb350be6bb169b61
Baby Crying Sounds\burping\544c.wav,544c.wav,.wav,burping,5.0,44100,1,e22f3dbf95776f05db1c59968e8a3477
Baby Crying Sounds\burping\545c.wav,545c.wav,.wav,burping,5.0,44100,1,eeabc1e302a0871eec0bea31f974ce31
Baby Crying Sounds\burping\546c.wav,546c.wav,.wav,burping,5.0,44100,1,4710c9d2c5246fede1f6591296140643
Baby Crying Sounds\burping\547c.wav,547c.wav,.wav,burping,5.0,44100,1,a6d80c7e16c3be59321679d07fabd8a0
Baby Crying Sounds\burping\548c.wav,548c.wav,.wav,burping,5.0,44100,1,c3d87270bd052c13b8252c007a6190f8
Baby Crying Sounds\burping\549c.wav,549c.wav,.wav,burping,5.0,44100,1,f87b663ebdf8aab6b85da3bd8ea78588
Baby Crying Sounds\burping\550c.wav,550c.wav,.wav,burping,5.0,44100,1,866979f816840d51c0d7a4b5ef28ab95
Baby Crying Sounds\burping\551c.wav,551c.wav,.wav,burping,5.0,44100,1,89d50b59562639563b572e126978d372
Baby Crying Sounds\burping\552c.wav,552c.wav,.wav,burping,5.0,44100,1,097a0de625f19cb4fae7e94a4b25f26c
Baby Crying Sounds\burping\553c.wav,553c.wav,.wav,burping,5.0,44100,1,b7b03a385e75fb9c241607db7c5afa88
Baby Crying Sounds\burping\554c.wav,554c.wav,.wav,burping,5.0,44100,1,7977fbbbb732ac866719f011001df076
Baby Crying Sounds\burping\555c.wav,555c.wav,.wav,burping,5.0,44100,1,e7cde3f592bbb6cc17ee574df6842787
Baby Crying Sounds\burping\556c.wav,556c.wav,.wav,burping,5.0,44100,1,585549e148ae8c97d6dfefe4317b7e15
Baby Crying Sounds\burping\557c.wav,557c.wav,.wav,burping,5.0,44100,1,b020792bf2df0aeac4638a3a05c46421
Baby Crying Sounds\burping\558c.wav,558c.wav,.wav,burping,5.0,44100,1,69852d94947eb93e4830ad0bb2c797ec
Baby Crying Sounds\burping\559c.wav,559c.wav,.wav,burping,5.0,44100,1,1a4294a3ce799d8da1e2a6a4384155fc
Baby Crying Sounds\burping\560c.wav,560c.wav,.wav,burping,5.0,44100,1,95732fcd1e920954a6a42894991be7c2
Baby Crying Sounds\burping\561c.wav,561c.wav,.wav,burping,5.0,44100,1,5b7f8225b40d87eaf25929ad7fe12c17
Baby Crying Sounds\burping\562c.wav,562c.wav,.wav,burping,5.0,44100,1,14420df903350ce5ba9f6d461f166972
Baby Crying Sounds\burping\563c.wav,563c.wav,.wav,burping,5.0,44100,1,9785f3f88c2cf52ca2b7a9d3148d8b6e
Baby Crying Sounds\burping\564c.wav,564c.wav,.wav,burping,5.0,44100,1,91a1336aa98beb940677a8e7f0ea8bea
Baby Crying Sounds\burping\565c.wav,565c.wav,.wav,burping,5.0,44100,1,bb10d3e04f4b8624963795e11bf6a80f
Baby Crying Sounds\burping\5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757039803-1.7-m-48-bu.wav,5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757039803-1.7-m-48-bu.wav,.wav,burping,6.66,8000,1,adfbc1c6d3a1e2db2b6617ad07f7cd9d
Baby Crying Sounds\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu.wav,79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu.wav,.wav,burping,7.0,8000,1,e7b0178cfbb0df4059c46198482193ec
Baby Crying Sounds\burping\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu.wav,7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu.wav,.wav,burping,7.0,8000,1,fc8637d328af44cbb91214335bd3acb9
Baby Crying Sounds\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu.wav,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu.wav,.wav,burping,7.0,8000,1,e82de0395acf2ff9daa29f4736eb095a
Baby Crying Sounds\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav,.wav,burping,7.0,8000,1,81c45d36fc17af3d388530bb992e8f5d
Baby Crying Sounds\burping\AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu.wav,AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu.wav,.wav,burping,7.0,8000,1,99b0f8fac55a29ada22445211fa399e4
Baby Crying Sounds\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu.wav,af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu.wav,.wav,burping,6.54,8000,1,d1a06581a44c65d6e14dfbd82cf12e5f
Baby Crying Sounds\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu.wav,F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu.wav,.wav,burping,7.0,8000,1,cd53f1ee36f987b90731f95843c65dfb
Baby Crying Sounds\cold_hot\100c.wav,100c.wav,.wav,cold_hot,6.74,8000,1,47a6b34c8e88d1eba3a71c513f518af7
Baby Crying Sounds\cold_hot\101c.wav,101c.wav,.wav,cold_hot,6.76,8000,1,451d46f324e8bbdcfa4ff674b53490bd
Baby Crying Sounds\cold_hot\102c.wav,102c.wav,.wav,cold_hot,6.74,8000,1,92dd66473a699511650fdb11634eb846
Baby Crying Sounds\cold_hot\103c.wav,103c.wav,.wav,cold_hot,6.74,8000,1,8a4dfce4fe681b4b9e1bae1769becb48
Baby Crying Sounds\cold_hot\104c.wav,104c.wav,.wav,cold_hot,6.76,8000,1,69f15c6994063555bf2f2f7341bf3652
Baby Crying Sounds\cold_hot\105c.wav,105c.wav,.wav,cold_hot,6.94,8000,1,113c6d3d6f39bf48975a086fdb00272e
Baby Crying Sounds\cold_hot\106c.wav,106c.wav,.wav,cold_hot,6.78,8000,1,e1148e85a9c289a27eb074fc583ef481
Baby Crying Sounds\cold_hot\107c.wav,107c.wav,.wav,cold_hot,6.9,8000,1,c97357e813506ebba9ef894d529c5204
Baby Crying Sounds\cold_hot\108c.wav,108c.wav,.wav,cold_hot,7.0,8000,1,eb863e2f530e2a8b2f0bbd30e55ec8bf
Baby Crying Sounds\cold_hot\109c.wav,109c.wav,.wav,cold_hot,6.96,8000,1,b48498adc77acaee85e437de75dc560a
Baby Crying Sounds\cold_hot\10c.wav,10c.wav,.wav,cold_hot,6.52,8000,1,e3247f6838913b5dd33155dfe6dc797e
Baby Crying Sounds\cold_hot\110c.wav,110c.wav,.wav,cold_hot,6.9,8000,1,3a07cd180d276fb9821a8cfcced41e82
Baby Crying Sounds\cold_hot\111c.wav,111c.wav,.wav,cold_hot,7.0,8000,1,ac21d8bd593b8f2cf812cf5bd97f4d89
Baby Crying Sounds\cold_hot\112c.wav,112c.wav,.wav,cold_hot,7.0,8000,1,43604cd3e1d66b67ef2bb26ee5fcb665
Baby Crying Sounds\cold_hot\113c.wav,113c.wav,.wav,cold_hot,6.86,8000,1,3331d0609d2f779c58ef13a346450ea0
Baby Crying Sounds\cold_hot\114c.wav,114c.wav,.wav,cold_hot,7.0,8000,1,1d801b9ea81eba3b1a847e938f97a496
Baby Crying Sounds\cold_hot\115c.wav,115c.wav,.wav,cold_hot,7.0,8000,1,30463da3a2671f6cd97dcb0b60fac575
Baby Crying Sounds\cold_hot\116c.wav,116c.wav,.wav,cold_hot,7.0,8000,1,0d04dfad9416d3729f94735d4e12175c
Baby Crying Sounds\cold_hot\117c.wav,117c.wav,.wav,cold_hot,7.0,8000,1,9aa7b89147248eabf3b769fac24dd260
Baby Crying Sounds\cold_hot\118c.wav,118c.wav,.wav,cold_hot,7.0,8000,1,642fffbfa2a7a9c86ec94e91d687b357
Baby Crying Sounds\cold_hot\119c.wav,119c.wav,.wav,cold_hot,6.86,8000,1,b533380001a9345b37a8948d10bd599f
Baby Crying Sounds\cold_hot\11c.wav,11c.wav,.wav,cold_hot,6.96,8000,1,3d35814a4c30037a92ed89cdbcffc08c
Baby Crying Sounds\cold_hot\120c.wav,120c.wav,.wav,cold_hot,6.92,8000,1,3e59cd42123d5ed0061b356a27739cfb
Baby Crying Sounds\cold_hot\121c.wav,121c.wav,.wav,cold_hot,6.92,8000,1,90d57bd678d4a917f83b552f3ec99b2d
Baby Crying Sounds\cold_hot\122c.wav,122c.wav,.wav,cold_hot,6.92,8000,1,53deb8c972aea18e9c1607a2908df270
Baby Crying Sounds\cold_hot\123c.wav,123c.wav,.wav,cold_hot,6.92,8000,1,6a6a1f7bd283d561e34b4379adba385d
Baby Crying Sounds\cold_hot\124c.wav,124c.wav,.wav,cold_hot,6.92,8000,1,4eb33dbf4d1cd1d33d91883a8a4363d9
Baby Crying Sounds\cold_hot\12c.wav,12c.wav,.wav,cold_hot,7.0,8000,1,a27a31af97894a4a0d22699ce84fac0b
Baby Crying Sounds\cold_hot\13c.wav,13c.wav,.wav,cold_hot,7.0,8000,1,89076adc017ed64c16dee2789ece3243
Baby Crying Sounds\cold_hot\14c.wav,14c.wav,.wav,cold_hot,7.0,8000,1,a8c6877ce47c351075cb25e58b73a91b
Baby Crying Sounds\cold_hot\15c.wav,15c.wav,.wav,cold_hot,7.0,8000,1,34f59e2103a81dc04df71786fc966aa6
Baby Crying Sounds\cold_hot\16c.wav,16c.wav,.wav,cold_hot,7.0,8000,1,ef65cdd714d8c46b874274ffd7d5bcf5
Baby Crying Sounds\cold_hot\17c.wav,17c.wav,.wav,cold_hot,7.0,8000,1,c9c46fcfb1e75505e803d360c72b206c
Baby Crying Sounds\cold_hot\18c.wav,18c.wav,.wav,cold_hot,7.0,8000,1,5f3c9fec238da8303c1632b9839ed086
Baby Crying Sounds\cold_hot\19c.wav,19c.wav,.wav,cold_hot,7.0,8000,1,d2006aae0e5c4688ffc705e9618e29c4
Baby Crying Sounds\cold_hot\1c.wav,1c.wav,.wav,cold_hot,6.94,8000,1,4158a48bfea31f57afed633c37b731ab
Baby Crying Sounds\cold_hot\20c.wav,20c.wav,.wav,cold_hot,6.84,8000,1,95af36d70e4b2784580b70f7062d38b1
Baby Crying Sounds\cold_hot\21c.wav,21c.wav,.wav,cold_hot,6.94,8000,1,6e0790fe1cddebbff56dfd314eb7aa59
Baby Crying Sounds\cold_hot\22c.wav,22c.wav,.wav,cold_hot,6.96,8000,1,6dc9a6693b73b128bc16735223f645c4
Baby Crying Sounds\cold_hot\23c.wav,23c.wav,.wav,cold_hot,6.96,8000,1,779736af42126d4dc82bf1f1049d9bcc
Baby Crying Sounds\cold_hot\2c.wav,2c.wav,.wav,cold_hot,6.9,8000,1,fda06f6b44823601bfa71f68acad7e40
Baby Crying Sounds\cold_hot\32c.wav,32c.wav,.wav,cold_hot,6.96,8000,1,8dc2ead2a98281ea5d6b1929c57a9e51
Baby Crying Sounds\cold_hot\33c.wav,33c.wav,.wav,cold_hot,7.0,8000,1,9a3ec093888baa9ee4445c8c40c309b7
Baby Crying Sounds\cold_hot\34c.wav,34c.wav,.wav,cold_hot,7.0,8000,1,89dfdf49c164faa1b7d335636dfe3801
Baby Crying Sounds\cold_hot\35c.wav,35c.wav,.wav,cold_hot,7.0,8000,1,9011f57c13387e34c3050eca4eec259d
Baby Crying Sounds\cold_hot\36c.wav,36c.wav,.wav,cold_hot,7.0,8000,1,3c9cbca9a35e41ff9992aa0e5a8cc635
Baby Crying Sounds\cold_hot\37c.wav,37c.wav,.wav,cold_hot,7.0,8000,1,a9b0d6bddbc57ce0b4f6b48ad8be41c5
Baby Crying Sounds\cold_hot\38c.wav,38c.wav,.wav,cold_hot,7.0,8000,1,ac24e381eb725984a66c95492e609536
Baby Crying Sounds\cold_hot\39c.wav,39c.wav,.wav,cold_hot,7.0,8000,1,cfc80d75de13175451aeb79ff17541f2
Baby Crying Sounds\cold_hot\3c.wav,3c.wav,.wav,cold_hot,6.96,8000,1,69acb88c5b161462bb4873d20b3ea426
Baby Crying Sounds\cold_hot\40c.wav,40c.wav,.wav,cold_hot,7.0,8000,1,e8d57b267580b87bbb50de6bbcd057ed
Baby Crying Sounds\cold_hot\41c.wav,41c.wav,.wav,cold_hot,6.86,8000,1,09f2bbae1c0f776389d6bb3f79872ba0
Baby Crying Sounds\cold_hot\42c.wav,42c.wav,.wav,cold_hot,6.86,8000,1,4c3747dcd0ad112ec6788e9363049755
Baby Crying Sounds\cold_hot\43c.wav,43c.wav,.wav,cold_hot,6.86,8000,1,fbb78ad6897a42dc9f4e791212974422
Baby Crying Sounds\cold_hot\44c.wav,44c.wav,.wav,cold_hot,7.0,8000,1,b403461843ceb569686068a04a9e499b
Baby Crying Sounds\cold_hot\45c.wav,45c.wav,.wav,cold_hot,7.0,8000,1,d5b233f284cccc10905f30a97e74c41d
Baby Crying Sounds\cold_hot\46c.wav,46c.wav,.wav,cold_hot,7.0,8000,1,3900c9fb3202b51289be7dc75402536f
Baby Crying Sounds\cold_hot\47c.wav,47c.wav,.wav,cold_hot,7.0,8000,1,c7508735f9e0f13a174ce39752b4c8cf
Baby Crying Sounds\cold_hot\48c.wav,48c.wav,.wav,cold_hot,7.0,8000,1,35c2c9910d523c37de59c1cfb9cd673c
Baby Crying Sounds\cold_hot\49c.wav,49c.wav,.wav,cold_hot,7.0,8000,1,ceed675359838edc8c3bfa66ec13c138
Baby Crying Sounds\cold_hot\4c.wav,4c.wav,.wav,cold_hot,7.0,8000,1,504bced27fdfba40a6d60119bcb21ae7
Baby Crying Sounds\cold_hot\50c.wav,50c.wav,.wav,cold_hot,7.0,8000,1,ab8f009bee7b3b5e734cfe45a83afe57
Baby Crying Sounds\cold_hot\51c.wav,51c.wav,.wav,cold_hot,6.78,8000,1,52ba842242ad5f01f25ceab30c3787df
Baby Crying Sounds\cold_hot\52c.wav,52c.wav,.wav,cold_hot,6.92,8000,1,bbed7f3b87dbde7b84e876a87bdcc963
